[ (4976721919667584.76285238747447779885110478534417134987758914806030359397655161274646053780977123082 + 1.330132298646229435477758308347386911740853694658382901270236549851332755673861954425428977454184928e-67j)  (116972450660830420.8450064455642661234901905061768220918104163714514319318593509640211292095018112376 + 3.117315589146537265297188666636176412780045000755057747857236543005424721148372989489027280517444949e-63j)  (71984964427458760.21256010616640241231573763539550969256852065300131016354636553887716234188770638146 + 1.917448127045281962146690242506494820677037911928504338148718588331220419777463080818931441544623933e-63j)]
[(55386639866389.96506777030878899588277314700792113494075240004050159405974575449455162643727341676698 + 1.445929711177179561712972997749196879215329459087140620696362485678458760647528429781811400356163133e-69j)  (1263793967173441.744495816496980046476488534063699461176084755499254372553957072163454568483166134621 + 3.388913632858676548941074315849898953156621992791368329252243366005762578579555147289237480833593905e-65j)  (780170269903549.0114357558642493257795348532624127989979676843856683095383100441061005885516318705917 + 2.084523789440470561528238115631026260205131350288863164375824848245116040668248547104586295906933574e-65j)]
[(24142494959684.96345812460822267818814054487376594083034180768483989391806582654156461461604521269119 + 6.523904687650379602837590470853435046272858225583937952405434169035631962546740896574939332709448942e-70j)  (575119115289138.8113611543599624873584556772052743798563457604104738104200723435159835013548808133499 + 1.528795047290769835757298618974843987994762652618696336651319163043313582986218915928307591743457751e-65j)   (347905466014515.6479850193151230030685305560627233018047565391233671703747130844665025220774515332282 + 9.40345278072519728192082464667205251531754903752975591977630074952359924532192736949489829289561104e-66j)]
