[ (42964427088008915.7831237624646152530905975761110163991767992995517264010089804603490298446627613362 + 1.616266162595034897061105719628900910281827002489809232037355967013802641392291151655673065483711429e-64j)  (1009029681450628710.690115609336170040731330044304256996592260019193709497189591526771352877013035989 + 4.014032054950312612564327370451018289165789229976954590173381486223555437085964376205363835853523346e-60j)   (620840843496149914.9960947842108572177872546699076714732523800382691675777040533245606636300623001476 + 2.47112576802726330996927213872319394811349446580199461272701066150860824975256020877413823068729746e-60j)]
[(338855195950687.1263532682662354581359595089390116973729817650703006367072831324868268684738509374019 + 1.265992435921183025259847048588125922833323183159482550834484001896623137642070516576024476397456614e-66j)  (7878530178129935.638822122093777384508196155498398574764232606966057649561347350162660491577694896629 + 3.144102948191167817947548744926359663766067426343867178909944925815487708593654206579360339834396374e-62j)  (4870788337052802.554531681149624262147742599337103106493664479758107054270005821117678834831219791725 + 1.935578548731330483396445582579234662475649165479762577529917399077319647570274098692160305953435714e-62j)]
[(216815654938600.7163772612429438189725454916764030630532929676538434921483945086571151694611654451643 + 8.131134696273794591516125545156669790840878441475181090692034654184875806775270406255134674243045668e-67j)  (5071400489722326.330492003752822090953244401022726068005891725900973517950566667463437990659269661574 + 2.019442074734364510201337590177821504144206579942102210489108828224279381074523269936952475806553429e-62j)  (3094549859663244.421027850410424283085370093144846706217759204212640542671277400482087880635214863786 + 1.243212501568697182426568821589406190243414112451960281681270871618591263803632572638865085263044665e-62j)]
