[ (109140227647824731.3861248212464714770845756403295118534611964865546504105307395494472443187856475202 + 4.169495971199016396110695010179995669017192813775337565038508136707516099161830799982244890353367864e-64j)  (2563684094014564688.772172351781467149417821543845911003884391120378572167777252690851148081591465248 + 1.035426890807986105064261686161581494011210274217069999539515471660526116547403931781702563177430371e-59j)  (1575164731888094022.274768119547059453542236213083613937709617459483908699709018911479658635015189351 + 6.374313928720429277632759887859510382821413380336439217784463485677361062362838025361981739959911807e-60j)]
[(-148157031000792892.3139471309784961332948499050495426779285322864059387151771724664071860280885682383 - 6.147226149031628558000685332022699911428671865892864417159372567525125883856440838452170901596415122e-64j)  (-3929838689811076697.783797773308043346764182906776602883546579757146499615729678106428674341052184097 - 1.52476893561217561367557686280981083952724022009427301649282634071865089998056254361328439466949844e-59j)  (-2277132388587930297.041263822207830153506514097185228262504272165020591049333970105855590355069931512 - 9.38684398483597592719528323304836481465453244921452551630993668163907525073821479679824764900331358e-60j)]
[ (282836743357588442.0402352044325693188018959595406714554378468879081133908421114856736757994756705391 + 1.079474939964576505881821829874438812132029125471136259375399715143348537434278648603950466551236194e-63j)  (6749034133298244157.884918328006695034026821324698055766296224263645587509745638052331717420616085029 + 2.680917797474646744407162745007492540547219574040345313650500218415653517008279563486863870206976614e-59j)   (4014844831838073689.37135409258859153736517673721135059795533762489860017440090508551769021233570011 + 1.650430490516965845877774115437329189434687495647202909099541228584655733393961922316154695088737299e-59j)]
