[(6846288295.652315025231056633234524500130262893085254902401455817325119898448788744668263916274697763 + 1.098749847715558726040446698558501316048177027798654390219748675611000948460632635716792353597654116e-76j)  (112106013168.1701426536571009886267842726979190921749740679076027295592876329402936944131624700743841 - 1.076708290240921442117521715450531054762225628441502360541326580133049761543657741046224951758329178e-72j)  (77007231868.36302422470668281876282092114832231302101149902286088469357017950542296419332488101008806 - 8.651233599036450892509689956123254134745309595586054673143640391653592633201367728458384568384617045e-73j)]
[(3370585852.311431200439423881439953347335799689932771692531001732578827532054714469544493767204782842 + 4.500844423547466374853176124505352280932211040906074777069037785066606738526335018397386590961668777e-76j)  (619350859880.3462862087201218358339018720146045990912407755017988909984425477028305995396830899417306 - 4.519061461009799282976683736969270214162813825501441502734525513023322312158751545125021472935670669e-72j)  (287247216359.8292911244663129568669682810938323959718183034667942334309691430437479981038430513798057 - 3.639158908527153051231536867105618811917653000069304634694499256554651500191904553101900274217994913e-72j)]
[(12449908045.00104144403738540367817919647464149026200852764915091828202048012228889431963814394470325 + 1.698440906271897045264684515660251079949888503068369404490613417722480209825377392309697850727013146e-76j)  (164424057410.2842263076273305418715879431907521378206575648612970092415559680841073300554344483475058 - 1.721884289949285871065076393543801912190656593820636859722969115280966998030314142952205134191050893e-72j)  (280926176360.6820696014572728036742687634730890558732874276052032142732903374265421230482813330916416 - 1.387844109704246678257912758247061869642996967093477381467307970642012747188562438670178449511164302e-72j)]
