[(-29128981654377113340.05574174384877780419937615926725676399467087805213721321009857931758328128264339 - 3.925332650946503398267963896710008211565910754572834002773434428692255677027351035692157664707354362e-61j)  (-684679939403603996969.6310996667789926193334952230602195772603770295306475377463323217922048949983321 + 6.974537962320247034243751942349466132546410142003204712897651231827358549770889653130115171935924309e-57j)   (-421260559366145421695.805929223779658818142932903551576028169820176521489985734494167734547409042126 + 4.291681719791354366533769227706091229910670844132542354994366042728289080422848768040053958025515206e-57j)]
[(-245252565698459287.2614222709236332087047730752142626830296749444642261774363323834512640200220044857 - 3.655153617350682719664443812855440994505717441727828788141535547147787986417781753393814796202213437e-63j)   (-6532047885036074452.59729719436041652909811020470463804956312700038968314340155072955706216685707373 + 6.492594706192931206845709989916215754791016807548358720476350221655215475708351743959825794148839464e-59j)  (-3942104149454970043.655714299324967002249967785231865126040096037126535848702528866520877105754731064 + 3.995290160394794800265061056011220287178593888592047029987934966594618822396636841318674471637729318e-59j)]
[ (3160261047726972.203237760529326668159238855209965281653468277255896532273980007465707029227487941125 - 9.450534757056748129654345906758389322271810795557065228723684541133121007368235175546599652361397719e-66j)  (-38325125517503261.94968909627249486011022543730281558423293770314058212534877334896004328981561362021 + 1.692047262036350350676095994264681161557415693786063788839978495565427896984159126373860368670382424e-61j)   (33551014538554009.77533362444185926361132403332751985103768444037158922272468021711669401337256481752 + 1.043750476928058634646635771451320708183234228496411607716643024512906724730302157847354311584821244e-61j)]
