[(-11913409510228175.39835712610706623057536531134419224546719493559116084083898912835151134536730366078 - 5.924571908018753552980918963461219254518909878995737828024466743937037272788111516662711534765344632e-63j)  (-278938823631887305.5294301750023595299829977218292001908457653040523089523896153728544370694684753918 + 5.532461317155877621856827115586855244188009204354402875533589533266842428484566712442363266723099693e-57j)  (-171550527103708871.3596056155934705545548580500707258949072227074009037466157253788673561631097920344 + 3.402444524873693387978259900283944318984468666626494285558201295107655699675001192341532047893442796e-57j)]
[  (51850445529795.55290985082571964902369715299102508585873645552050970760486903043870671797724376678997 + 3.04101019764491223682759082685598216869471171860330484629192826415742449117471823900662345737596521e-65j)   (1304531895134735.302161603257033532899210117692032634403434563036088295441458575264396845293932286005 - 2.625113810850674226319878399245123822397338798597694109051994837798196891527863918772824706515919162e-59j)   (820796069395024.9454835160951635185560577998597673912162918416221554041684976853078551808086462253309 - 1.614437848214604335144142488255418036447349623141447113755231681444919674093737313535238573605166737e-59j)]
[(-299077211013145.5247948352147401468657845390431670509827516904484453528694746138504016588150659279847 - 1.569219847685575638588448086360433169411047370586097988804349429958602765093932011705309505062592031e-64j)  (-7016371225936222.627843525983010048433536042976416576060297053733089682795420277200893244965484572159 + 1.414769435406141261009000003789368253717489262121856665214683530142761004434122724858863781455204029e-58j)  (-4391555349806470.972827359708852217028192517390770545035192865166585135245684129581622204529067919609 + 8.700784553257371599682977008310017017902904351177821281103308082604159785683788638438419210856133498e-59j)]
