[ (1472758671.385876942732444551626993659820043010131261663861996514909952436345374577128928616319140735 + 4.944160706831794658628920292686376251015780871713188895313575311265745390896143166380703344373509944e-78j)   (27376827878.93065058484053335423666527832516408367121562789906337182816800028000527346882818197016923 - 2.788757148410086159242577233423793532162962946666087694395345845955693117394175769085882632565302682e-73j)   (17514521984.06096426277978903520297788464819044076621106173397804952980700922485787650052131667935211 - 1.781818057640839696731511536787027117676374818351258563269983948829197942466142600033235852970005457e-73j)]
[  (181708703.091586782597687753375797718149470047178745675702798313674616235367936057217421796624551719 + 6.093470054337990006478779115366116486912990316804611514199511087238976451543683192005040034097144582e-79j)   (3345647610.704735405814008114591408655941127286746780890507762575237864768193148885789308839318781052 - 3.404708431983122519288692105807235123819101525803252915855907508217619294516768735273657233940635786e-74j)   (2137939002.183668550923870726118520883100608192584093765293681072816544613400946287903792195925298817 - 2.175341542431755238647651459457903349120173332530389857186987015841155464495806929273544855392781823e-74j)]
[(-39861487.60134193786391593447370595136043979806495223409543340391232854420889406026301679788328220693 - 1.430465997422430270494692031737437514369826536049992199922212894640234520588758158697230529059972042e-79j)  (-768246396.2462235001625693276561897949894583451879546966439511249349441817579555183968524127064518454 + 7.587651659777664727324767962730477005011146164741614087957541527730528649927855881231895155606442341e-75j)  (-478238773.9718202119272354439831717156032481731776947500393053399067420891338426081625312678844355059 + 4.847588343523557148530005980172821185445637948241700952375509706550117672184105683362032941700721523e-75j)]
