[ (-24969842054805155.8435051011493917687437217327522942323158324606350878204596298505257601420670156971 - 2.193039023085014484514510740151651948209081126457569256300575072339178354118362289958557122347983188e-65j)  (-584758608242992609.1555910298685609016061590033448545177975092879297637639146958847077193815862341475 + 6.904604414871613124604096860908684626253716688569036326767750918299349631068190114400809440573793099e-62j)  (-357452140458108849.5986610743573304383204711009870938569399505639076987731596250988497804706208947324 + 4.324981744583391622860586562587288255453262518183475618920692370654426658459886052482630372004045875e-62j)]
[ (100483797682971094.8418904773042031266698054128667072706528236658294212403453563856360405970916545434 + 8.549952399713477031568238611022242806549351008317900874401217799166754874103812332268598736459067487e-65j)   (2288955044395278361.803645321176297829703599737324177055659862266916302436825796718591437107149410229 - 2.691274272499557729193174105903638387713093449541780686945224724739504577041215541882979353053342783e-61j)    (1341185719030682907.89723082271521231618017746939513209362991479145261404852273592946334458332642246 - 1.685789124250466798579750169846886800249324208897942980561543100392913171229450870173964607663259379e-61j)]
[(-283433844674878054.8657633261333834040826885132095354383109954539562426342374469310877023218288594074 - 2.421304838742894830685443492397905077790216853737263347531701977277350565048096399481324984151371837e-64j)  (-6487926393777665202.800573734727901521891041170757822533620792882730633835316791451208457986978700704 + 7.622178542129123874266011607041130472691997181042079834100445515163909018706706765009686158264707639e-61j)  (-3822886840202621069.584182474238454756581614923138339387159778917590836002858825931672130806302696943 + 4.774519960718838960851883801892229033665938214080658538169436986995236001541011677400711028682640694e-61j)]
